episode,reward,score,steps,loss,epsilon
0,0.13178781246400828,1,4,0.0,1.0
1,-0.9484758017438745,0,2,0.0,0.9658551830524245
2,-0.9858115453184095,0,6,0.0,0.9328762346292324
3,-0.9578097376375083,0,3,0.0,0.9010233463630738
4,-0.9858115453184095,0,6,0.27084801842768985,0.8702580691360147
