episode,reward,score,steps,loss,epsilon
46,-1.32,0,33,0.003418409822960243,0.1
47,-1.26,0,27,0.003068442421930808,0.1
48,-1.3,0,31,0.003067338144436719,0.1
49,-1.26,0,27,0.0018808131183808048,0.1
50,-1.1099999999999999,0,12,0.0023252806034482396,0.1
51,-1.4300000000000002,0,44,0.0016959513999278317,0.1
52,-1.33,0,34,0.002481531853417811,0.1
53,-1.13,0,14,0.004100258778115469,0.1
54,-1.03,0,4,0.0035148192546330392,0.1
55,-1.03,0,4,0.0038576954102609307,0.1
56,-1.03,0,4,0.0034593665914144367,0.1
57,-1.03,0,4,0.0058788026217371225,0.1
58,-1.19,0,20,0.0054986881674267355,0.1
59,-1.27,0,28,0.0017466955074009352,0.1
60,-1.03,0,4,0.007904818281531334,0.1
61,-1.25,0,26,0.003021051247532551,0.1
62,-1.06,0,7,0.0036650422594643067,0.1
63,-1.1,0,11,0.004834422783460468,0.1
64,-1.3800000000000001,0,39,0.0016561474752588533,0.1
65,-1.09,0,10,0.0010798383911605925,0.1
66,-1.01,0,2,0.0015281540690921247,0.1
67,-1.33,0,34,0.0018419495985761065,0.1
68,-1.13,0,14,0.002018487866735086,0.1
69,-1.27,0,28,0.001414018490842344,0.1
70,-1.4000000000000001,0,41,0.0027218960685564614,0.1
71,-1.16,0,17,0.00166524581693332,0.1
72,-0.09000000000000008,1,11,0.0022737149477259004,0.1
73,-1.08,0,9,0.0011271218310058531,0.1
74,-1.35,0,36,0.003119820981131246,0.1
75,-1.01,0,2,0.0012143455387558788,0.1
76,-1.33,0,34,0.0033035042878884055,0.1
77,-1.05,0,6,0.007513403756699215,0.1
78,-1.3,0,31,0.0044182699094826895,0.1
79,-1.15,0,16,0.0017597483165445738,0.1
80,-1.08,0,9,0.004166378064029332,0.1
81,-1.1099999999999999,0,12,0.004971103204297833,0.1
82,-1.19,0,20,0.003188143388251774,0.1
83,-1.3,0,31,0.002910087324468599,0.1
84,-1.3800000000000001,0,39,0.0016998799505810707,0.1
85,-1.01,0,2,0.005054018343798816,0.1
86,-1.29,0,30,0.0025695483083836733,0.1
87,-1.19,0,20,0.002753355921595357,0.1
88,-1.3,0,31,0.0018556914104509257,0.1
89,-1.35,0,36,0.0016971458478817819,0.1
90,-1.1199999999999999,0,13,0.0024610495624633934,0.1
91,-1.31,0,32,0.0018082078913721489,0.1
92,-1.4700000000000002,0,48,0.0014121429103397531,0.1
93,-1.29,0,30,0.0019103527728778621,0.1
94,-1.1,0,11,0.0018650114599784667,0.1
95,-0.10000000000000009,1,12,0.0013666802163546283,0.1
96,-1.13,0,14,0.004127494920144922,0.1
97,-1.16,0,17,0.001111527083112913,0.1
98,-1.15,0,16,0.0022657214340142673,0.1
99,-1.36,0,37,0.003008512723435824,0.1
100,-1.4200000000000002,0,43,0.0018378136128587865,0.1
101,-1.34,0,35,0.0016360277368221432,0.1
102,-1.0,0,1,0.00072818947955966,0.1
103,-1.08,0,9,0.0016821323919834362,0.1
104,-1.4100000000000001,0,42,0.0018177111425237463,0.1
105,-1.06,0,7,0.00148036507224398,0.1
106,-1.09,0,10,0.0012578558234963566,0.1
107,-1.28,0,29,0.0025688623929203585,0.1
108,-1.07,0,8,0.0015287898277165368,0.1
109,-1.29,0,30,0.002219409718721484,0.1
110,-1.1199999999999999,0,13,0.0009781972711117794,0.1
111,-1.3800000000000001,0,39,0.0012803663416073108,0.1
112,-1.4400000000000002,0,45,0.0017973608964691973,0.1
113,-1.5400000000000003,0,55,0.0013058082486333495,0.1
114,-1.5000000000000002,0,51,0.0016481992172296433,0.1
115,-1.03,0,4,0.0008874066406860948,0.1
116,-1.04,0,5,0.001747758046258241,0.1
117,-1.15,0,16,0.0024948681602836587,0.1
118,-1.06,0,7,0.002471021068881133,0.1
119,-1.02,0,3,0.0007139530886585513,0.1
120,-1.03,0,4,0.0013012426061322913,0.1
121,-1.15,0,16,0.002852941117453156,0.1
122,-1.02,0,3,0.0017931514885276556,0.1
123,-1.03,0,4,0.004463735764147714,0.1
124,-1.28,0,29,0.002871850075938835,0.1
125,-1.3,0,31,0.0019941391487185273,0.1
126,-1.15,0,16,0.0016091486104414798,0.1
127,-1.08,0,9,0.001590562305257966,0.1
128,-1.14,0,15,0.002317020568686227,0.1
129,-1.03,0,4,0.0017602539155632257,0.1
130,-1.27,0,28,0.001726501813599108,0.1
131,-1.17,0,18,0.0009676484656261487,0.1
132,-1.2,0,21,0.0013049663948116912,0.1
133,-1.32,0,33,0.002215478214731609,0.1
134,-1.2,0,21,0.002040960532169612,0.1
135,-1.18,0,19,0.0011060744046086544,0.1
136,-1.18,0,19,0.0014767878149685107,0.1
137,-1.02,0,3,0.0005804933607578278,0.1
138,-1.14,0,15,0.0009452416309310744,0.1
139,-1.4000000000000001,0,41,0.0015880178004253384,0.1
140,-1.18,0,19,0.0017993050553884945,0.1
141,-1.08,0,9,0.0022339992897791993,0.1
142,-1.04,0,5,0.0006413779279682785,0.1
143,-1.15,0,16,0.0010153811090276577,0.1
144,-1.3,0,31,0.0014216154607223166,0.1
145,-1.1199999999999999,0,13,0.0011581686289551167,0.1
146,-1.1099999999999999,0,12,0.0012137317438221846,0.1
147,-1.22,0,23,0.0010038533946499228,0.1
148,-1.27,0,28,0.0012400279135493162,0.1
149,-1.04,0,5,0.0014386431139428169,0.1
150,-1.19,0,20,0.002101738573401235,0.1
151,-1.07,0,8,0.0017495544452685863,0.1
152,-1.18,0,19,0.0012258268482247857,0.1
153,-1.07,0,8,0.001996080722165061,0.1
154,-1.04,0,5,0.0009706869139336049,0.1
155,-1.2,0,21,0.0007532040070232359,0.1
156,-1.1,0,11,0.0015955194645688277,0.1
157,-1.27,0,28,0.0013586563956258552,0.1
158,-1.5200000000000002,0,53,0.0010320742758439046,0.1
159,-1.15,0,16,0.0013602717208414106,0.1
160,-1.4600000000000002,0,47,0.0016918803225865866,0.1
161,-1.03,0,4,0.00089807334006764,0.1
162,-1.04,0,5,0.0016912412946112454,0.1
163,-1.16,0,17,0.0007157064871588612,0.1
164,-1.14,0,15,0.0007103088195435703,0.1
165,-1.05,0,6,0.0005384912171090642,0.1
166,-1.16,0,17,0.0015147277633385623,0.1
167,-1.02,0,3,0.0013201199083899458,0.1
168,-1.04,0,5,0.0013622995698824524,0.1
169,-1.35,0,36,0.0015576383900932139,0.1
170,-1.22,0,23,0.0011169524463500989,0.1
171,-1.25,0,26,0.0013682586185705776,0.1
172,-1.4800000000000002,0,49,0.001187414075818141,0.1
173,-1.05,0,6,0.0010773977943851303,0.1
174,-1.3900000000000001,0,40,0.0009637928276788443,0.1
175,-1.09,0,10,0.0005292348214425147,0.1
176,-1.28,0,29,0.0016134935049821847,0.1
177,-1.19,0,20,0.001179401413537562,0.1
178,-1.02,0,3,0.0023678108700551093,0.1
179,-1.08,0,9,0.001044952236245283,0.1
180,-1.1199999999999999,0,13,0.000854789583872144,0.1
181,-1.21,0,22,0.0009001953453248875,0.1
182,-1.25,0,26,0.0010841869852111603,0.1
183,-1.0,0,1,0.0014557114336639643,0.1
184,-1.5000000000000002,0,51,0.0010719653156211636,0.1
185,-1.23,0,24,0.00044541090574057307,0.1
186,-1.33,0,34,0.0011926473542938337,0.1
187,-1.03,0,4,0.0007717449334450066,0.1
188,-1.15,0,16,0.0012292366791371023,0.1
189,-1.18,0,19,0.0013603536246687565,0.1
190,-0.14000000000000012,1,16,0.0022628305541729787,0.1
191,-1.24,0,25,0.0016819338197819889,0.1
192,-1.6400000000000003,0,65,0.0009651717998517247,0.1
193,-1.1,0,11,0.0018801236292347312,0.1
194,-1.04,0,5,0.0004898188752122223,0.1
195,-1.0,0,1,0.0003580841585062444,0.1
196,-1.31,0,32,0.0010685700672183884,0.1
197,-1.36,0,37,0.001206921530742752,0.1
198,-1.03,0,4,0.0009306391511927359,0.1
199,-1.0,0,1,0.0010027677053585649,0.1
200,-1.13,0,14,0.0010820418475694688,0.1
201,-1.13,0,14,0.0011098737450083718,0.1
202,-1.18,0,19,0.0017052750611726783,0.1
203,-1.4300000000000002,0,44,0.0012240842162017625,0.1
204,-1.14,0,15,0.0008489213748058925,0.1
205,-1.08,0,9,0.0008103441553733622,0.1
206,-1.03,0,4,0.000515854982950259,0.1
207,-1.0,0,1,0.0003921843599528074,0.1
208,-1.31,0,32,0.0009806089028643328,0.1
209,-1.1099999999999999,0,12,0.0009824544395087287,0.1
210,-1.19,0,20,0.0009502249653451144,0.1
211,-1.28,0,29,0.0005938290660510417,0.1
212,-1.33,0,34,0.0011728199349497171,0.1
213,-1.01,0,2,0.0011170603975187987,0.1
214,-1.34,0,35,0.001257820549653843,0.1
215,-1.31,0,32,0.001096380489798321,0.1
216,-1.3900000000000001,0,40,0.0013687899077922338,0.1
217,-1.04,0,5,0.0010231572785414755,0.1
218,-1.03,0,4,0.0008609394135419279,0.1
219,-1.4900000000000002,0,50,0.0009369205430266447,0.1
220,-1.21,0,22,0.000953882616489533,0.1
221,-1.2,0,21,0.0012043005886620709,0.1
222,-1.24,0,25,0.0012724645039997994,0.1
223,-1.13,0,14,0.0008302624836297971,0.1
224,-1.15,0,16,0.000957721389568178,0.1
225,-1.16,0,17,0.0011394826510428067,0.1
226,-1.0,0,1,0.0003529411624185741,0.1
227,-1.4600000000000002,0,47,0.0015020782692714574,0.1
228,-1.1,0,11,0.0007849248517727988,0.1
229,-1.16,0,17,0.0009741032793980968,0.1
230,-1.19,0,20,0.0008336909493664279,0.1
231,-1.31,0,32,0.0010041410751000512,0.1
232,-1.19,0,20,0.0009744569513713941,0.1
233,-1.24,0,25,0.0008667984907515347,0.1
234,-1.29,0,30,0.0013967608276288957,0.1
235,-1.32,0,33,0.001011813699733466,0.1
236,-1.05,0,6,0.0008464072016067803,0.1
237,-1.1,0,11,0.0013129550074650483,0.1
238,-1.07,0,8,0.0008717968958080746,0.1
239,-1.09,0,10,0.002531279358663596,0.1
240,-1.4900000000000002,0,50,0.0012239353940822185,0.1
241,-1.1199999999999999,0,13,0.0013324879714323638,0.1
242,-1.03,0,4,0.0010514260065974668,0.1
243,-1.4200000000000002,0,43,0.0010861645041163577,0.1
244,-1.1,0,11,0.0009528132240203294,0.1
245,-1.4400000000000002,0,45,0.0011822735800200866,0.1
246,-1.31,0,32,0.0007078132257447578,0.1
247,-1.5500000000000003,0,56,0.00081803073356111,0.1
248,-1.09,0,10,0.0007315820432268084,0.1
249,-1.22,0,23,0.0009812382138435446,0.1
250,-1.19,0,20,0.0004936711382470093,0.1
251,-1.14,0,15,0.001186364246920372,0.1
252,-1.06,0,7,0.0004726438658378486,0.1
253,-1.4700000000000002,0,48,0.0013212241625903214,0.1
254,-1.09,0,10,0.0008580880094086751,0.1
255,-1.31,0,32,0.001376473137497669,0.1
256,-1.1,0,11,0.001002456945240159,0.1
257,-1.04,0,5,0.001059149717912078,0.1
258,-1.35,0,36,0.0015675641657758711,0.1
259,-1.02,0,3,0.000992458265197153,0.1
260,-1.25,0,26,0.0008813023573915976,0.1
261,-1.14,0,15,0.0010350735062578072,0.1
262,-1.4400000000000002,0,45,0.001092863571183342,0.1
263,-1.3,0,31,0.0010859170494856493,0.1
264,-1.1199999999999999,0,13,0.0006295917981053487,0.1
265,-1.4600000000000002,0,47,0.0008476791838976614,0.1
266,-1.4300000000000002,0,44,0.0011044090616368603,0.1
267,-1.19,0,20,0.0010972621748805977,0.1
268,-1.05,0,6,0.0006199515822421139,0.1
269,-1.04,0,5,0.0005629974184557796,0.1
270,-1.1199999999999999,0,13,0.00108866429162355,0.1
271,-1.2,0,21,0.0014891344083783526,0.1
272,-1.1199999999999999,0,13,0.0010470334449424767,0.1
273,-1.29,0,30,0.0012435154853543888,0.1
274,-1.05,0,6,0.0023220515868160874,0.1
275,-1.37,0,38,0.0014088042111037986,0.1
276,-1.4900000000000002,0,50,0.0012122817285126076,0.1
277,-1.07,0,8,0.0006331851836876012,0.1
278,-1.05,0,6,0.0013414466181226696,0.1
279,-1.35,0,36,0.001311675268678098,0.1
280,-1.32,0,33,0.0013774839630279916,0.1
281,-1.29,0,30,0.001052208081819117,0.1
282,-1.04,0,5,0.0014084357186220585,0.1
283,-0.21000000000000008,1,23,0.0010828426558240924,0.1
284,-1.28,0,29,0.0015841998151856765,0.1
285,-1.5300000000000002,0,54,0.000911059461671997,0.1
286,-1.1,0,11,0.0006763797322161157,0.1
287,-1.07,0,8,0.002057742553006392,0.1
288,-1.1099999999999999,0,12,0.002400074959344541,0.1
289,-1.29,0,30,0.0018151601097391298,0.1
290,-1.21,0,22,0.0007498244998383929,0.1
291,-1.03,0,4,0.002416836687189061,0.1
292,-1.1199999999999999,0,13,0.0014551194796625238,0.1
293,-1.31,0,32,0.0037072573340992676,0.1
294,-1.24,0,25,0.0014044246776029467,0.1
295,-1.1199999999999999,0,13,0.002084488165564835,0.1
296,-1.4600000000000002,0,47,0.0016143944590015615,0.1
297,-1.2,0,21,0.0017528764631909628,0.1
298,-1.36,0,37,0.0015032675889685649,0.1
299,-1.18,0,19,0.0010053808417931002,0.1
300,-1.4600000000000002,0,47,0.00148964754461826,0.1
301,-1.4000000000000001,0,41,0.0011792558915458802,0.1
302,-1.01,0,2,0.000651109148748219,0.1
303,-1.4400000000000002,0,45,0.00143195562543244,0.1
304,-1.5300000000000002,0,54,0.0010846245514349667,0.1
305,-1.13,0,14,0.0007716520589643291,0.1
306,-1.4200000000000002,0,43,0.0012006678795821013,0.1
307,-1.04,0,5,0.000919403787702322,0.1
308,-1.06,0,7,0.0007699001331015357,0.1
309,-1.03,0,4,0.0013094629539409652,0.1
310,-1.5900000000000003,0,60,0.0013293323868614,0.1
311,-1.05,0,6,0.001756199247514208,0.1
312,-1.09,0,10,0.0013044529536273331,0.1
313,-1.13,0,14,0.0013826970659595514,0.1
314,-1.08,0,9,0.0010345364054147568,0.1
315,-1.7300000000000004,0,74,0.0009919826733420377,0.1
316,-1.19,0,20,0.0016317744099069386,0.1
317,-1.1199999999999999,0,13,0.000789884039057562,0.1
318,-1.7000000000000004,0,71,0.0012569396226161855,0.1
319,-1.1,0,11,0.0010717336606996303,0.1
320,-1.4200000000000002,0,43,0.0007766617991999442,0.1
321,-1.09,0,10,0.0014356920873979107,0.1
322,-1.35,0,36,0.0013031566502629882,0.1
323,-1.4900000000000002,0,50,0.0009719370829407125,0.1
324,-1.1199999999999999,0,13,0.0006303470581769943,0.1
325,-1.1199999999999999,0,13,0.0005576575192837761,0.1
326,-1.4200000000000002,0,43,0.0010709995694924146,0.1
327,-1.33,0,34,0.0007988771257634439,0.1
328,-1.6700000000000004,0,68,0.0007518145935404498,0.1
329,-1.4700000000000002,0,48,0.00042884649974439526,0.1
330,-1.0,0,1,0.00023744403733871877,0.1
331,-1.05,0,6,0.0003567568395131578,0.1
332,-1.08,0,9,0.0009104062531453868,0.1
333,-1.5200000000000002,0,53,0.0006685293030283712,0.1
334,-1.0,0,1,0.00042319216299802065,0.1
335,-1.31,0,32,0.0004949629378643294,0.1
336,0.0,1,2,0.00029277252906467766,0.1
337,-1.01,0,2,0.00033198861638084054,0.1
338,-1.01,0,2,0.00029695364355575293,0.1
339,-1.22,0,23,0.0009772066753256418,0.1
340,-1.4200000000000002,0,43,0.000626775691607902,0.1
341,-1.19,0,20,0.0006473715780884959,0.1
342,-1.36,0,37,0.0012120958456983539,0.1
343,-1.1,0,11,0.0006071581182451072,0.1
344,-1.18,0,19,0.0005399746863220475,0.1
345,-1.6800000000000004,0,69,0.0006513384765982493,0.1
346,-1.01,0,2,0.0006350379844661802,0.1
347,-1.01,0,2,0.0006501233146991581,0.1
348,-1.07,0,8,0.0008511757769156247,0.1
349,-1.14,0,15,0.0005731114147541423,0.1
350,-1.08,0,9,0.0005829330701898369,0.1
351,-1.07,0,8,0.0004240250418661162,0.1
352,-1.13,0,14,0.0020273733909042285,0.1
353,-1.6800000000000004,0,69,0.0009409837126124488,0.1
354,-1.04,0,5,0.00047865104861557486,0.1
355,-1.09,0,10,0.0010034035803982988,0.1
356,-1.01,0,2,0.0012463654857128859,0.1
357,-1.5100000000000002,0,52,0.0006710212938532305,0.1
358,-1.09,0,10,0.001856359950033948,0.1
359,-1.4800000000000002,0,49,0.0008201846248251671,0.1
360,-1.06,0,7,0.0004456631057629628,0.1
361,-1.06,0,7,0.0005726770988465952,0.1
362,-1.5400000000000003,0,55,0.000712102790765295,0.1
363,-1.5800000000000003,0,59,0.0005575892122332165,0.1
364,-1.33,0,34,0.0006067521321443457,0.1
365,-1.26,0,27,0.0005498783042033514,0.1
366,-1.24,0,25,0.00044610418495722115,0.1
367,-1.1099999999999999,0,12,0.0006106956340469575,0.1
368,-1.05,0,6,0.0010318947509707261,0.1
369,-1.4100000000000001,0,42,0.0010005679158937362,0.1
370,-1.03,0,4,0.0017311507690465078,0.1
371,-1.04,0,5,0.0008471330511383712,0.1
372,-1.5100000000000002,0,52,0.0006843711016699672,0.1
373,-1.18,0,19,0.001145315958542357,0.1
374,-1.7300000000000004,0,74,0.0009638738729581992,0.1
375,-1.36,0,37,0.0010771981764559609,0.1
376,-1.09,0,10,0.0007264202373335138,0.1
377,-1.18,0,19,0.0009233996403820225,0.1
378,-1.7500000000000004,0,76,0.0006390927699517066,0.1
379,-1.6600000000000004,0,67,0.00066889959357943,0.1
380,-1.17,0,18,0.00047691563829883106,0.1
381,-1.5000000000000002,0,51,0.0005144640388464847,0.1
382,-1.03,0,4,0.00043559006007853895,0.1
383,-1.35,0,36,0.0005286111849677076,0.1
384,-1.19,0,20,0.0007270491245435551,0.1
385,-1.0,0,1,0.00027152540860697627,0.1
386,-1.3,0,31,0.0007432627640927451,0.1
387,-1.03,0,4,0.0004379447709652595,0.1
388,-1.34,0,35,0.0011601660359052144,0.1
389,-1.23,0,24,0.0006438013333536219,0.1
390,-1.01,0,2,0.0004707160987891257,0.1
391,-1.5100000000000002,0,52,0.0005045304421330981,0.1
392,-1.5700000000000003,0,58,0.0006844417344084298,0.1
393,-1.09,0,10,0.0007551810413133353,0.1
394,-1.15,0,16,0.0006645221701546689,0.1
395,-1.29,0,30,0.0006514075648738071,0.1
396,-1.03,0,4,0.0008804212120594457,0.1
397,-1.19,0,20,0.0006657695979811251,0.1
398,-1.21,0,22,0.000979166853622618,0.1
399,-1.23,0,24,0.0006269376068909575,0.1
400,-1.07,0,8,0.0003502160579955671,0.1
401,-1.5000000000000002,0,51,0.0005947211434877496,0.1
402,-1.1,0,11,0.0007582683042115109,0.1
403,-1.09,0,10,0.00047833999851718543,0.1
404,-1.4500000000000002,0,46,0.0006762506998948875,0.1
405,-1.19,0,20,0.0008256268120021559,0.1
406,-1.4700000000000002,0,48,0.0005587343594015692,0.1
407,-1.09,0,10,0.0006398095662007109,0.1
408,-1.06,0,7,0.00044604711001738906,0.1
409,-1.05,0,6,0.0002747911736757184,0.1
410,-1.4800000000000002,0,49,0.0005286357888823603,0.1
411,-1.25,0,26,0.0004506099497890458,0.1
412,-1.29,0,30,0.00041024922344756,0.1
413,-1.1099999999999999,0,12,0.0007487208519402581,0.1
414,-1.16,0,17,0.0005200381000416682,0.1
415,-1.1,0,11,0.00045231652753004295,0.1
416,-1.27,0,28,0.00045578483228122683,0.1
417,-1.2,0,21,0.0005018846104143276,0.1
418,-1.33,0,34,0.0005653879039420965,0.1
419,-1.5200000000000002,0,53,0.0005089871962620648,0.1
420,-1.1199999999999999,0,13,0.0009090857929550111,0.1
421,-1.19,0,20,0.0005115419822686818,0.1
422,-1.09,0,10,0.0007271508948178962,0.1
423,-1.5700000000000003,0,58,0.0005051532059261607,0.1
424,-1.4800000000000002,0,49,0.0006145185363901855,0.1
425,-1.34,0,35,0.0006814903912267515,0.1
426,-1.14,0,15,0.0004794751662605753,0.1
427,-1.4300000000000002,0,44,0.0004651152137905063,0.1
428,-1.13,0,14,0.0003885356491082348,0.1
429,-1.4400000000000002,0,45,0.00029921672879330196,0.1
430,-1.16,0,17,0.0005137012348688371,0.1
431,-1.1099999999999999,0,12,0.0005968742746820984,0.1
432,-1.16,0,17,0.0007758012986468041,0.1
433,-1.32,0,33,0.0004619940961922773,0.1
434,-1.7200000000000004,0,73,0.0005359694316635572,0.1
435,-1.22,0,23,0.00037032218951144784,0.1
436,-1.04,0,5,0.00027598570741247384,0.1
437,-1.33,0,34,0.00031433346285827127,0.1
438,-1.28,0,29,0.0005183132914304413,0.1
439,-1.15,0,16,0.00042780671719810925,0.1
440,-1.02,0,3,0.0003223595655678461,0.1
441,-1.6000000000000003,0,61,0.00031059799161472465,0.1
442,-1.4600000000000002,0,47,0.0005044073276370368,0.1
443,-1.03,0,4,0.001159407398517942,0.1
444,-1.03,0,4,0.0003620433926698752,0.1
445,-1.05,0,6,0.0006291937946419542,0.1
446,-1.4300000000000002,0,44,0.0006906371788566255,0.1
447,-1.21,0,22,0.0006922380218218842,0.1
448,-1.06,0,7,0.0004316235385236463,0.1
449,-1.4000000000000001,0,41,0.0004952926715415698,0.1
450,-1.3,0,31,0.0005063903940496065,0.1
451,-1.01,0,2,0.0006487812934210524,0.1
452,-1.1,0,11,0.0006663450410335579,0.1
453,-1.02,0,3,0.0005102548748254776,0.1
454,-1.19,0,20,0.0003571216482669115,0.1
455,-1.34,0,35,0.00035110783355776223,0.1
456,-1.4500000000000002,0,46,0.0005506486502228021,0.1
457,-1.06,0,7,0.00045426144996391874,0.1
458,-1.8100000000000005,0,82,0.0003259556559475264,0.1
459,-1.35,0,36,0.00043086502329161804,0.1
460,-1.03,0,4,0.0018147599712392548,0.1
461,-1.03,0,4,0.00030337829957716167,0.1
462,-1.18,0,19,0.00033331322590943033,0.1
463,-1.01,0,2,0.00015825929585844278,0.1
464,-1.01,0,2,0.00025389807706233114,0.1
465,-1.4200000000000002,0,43,0.0004263556901457568,0.1
466,-1.21,0,22,0.0005625637436010452,0.1
467,-1.13,0,14,0.000456214249425102,0.1
468,-1.0,0,1,0.0001756380806909874,0.1
469,-1.2,0,21,0.00031874466436593573,0.1
470,-1.34,0,35,0.0004974133981574726,0.1
471,-1.29,0,30,0.00036916219445023063,0.1
472,-1.05,0,6,0.0003008575852921543,0.1
473,-1.1099999999999999,0,12,0.000527988266791605,0.1
474,-1.08,0,9,0.0013873908432692082,0.1
475,-1.27,0,28,0.0004000300972880463,0.1
476,-1.28,0,29,0.0007291727007872522,0.1
477,-1.6500000000000004,0,66,0.00055058467048432,0.1
478,-1.09,0,10,0.00045117142144590616,0.1
479,-1.4000000000000001,0,41,0.0005856645314829288,0.1
480,-1.4200000000000002,0,43,0.00047385739433297583,0.1
481,-1.3900000000000001,0,40,0.0007223482127301395,0.1
482,-1.4200000000000002,0,43,0.0005300515757732873,0.1
483,-1.32,0,33,0.0006413994975225775,0.1
484,-1.13,0,14,0.0007761190603819809,0.1
485,-1.1199999999999999,0,13,0.0005114233488431916,0.1
486,-1.35,0,36,0.0007483641400338254,0.1
487,-1.6600000000000004,0,67,0.000667710290090598,0.1
488,-1.25,0,26,0.00045762197763766523,0.1
489,-0.020000000000000018,1,4,0.0006193070512381382,0.1
490,-1.4300000000000002,0,44,0.0004417794165915852,0.1
491,-1.14,0,15,0.0007325049353918682,0.1
492,-1.37,0,38,0.0005320483572799468,0.1
493,-1.08,0,9,0.000522821701856123,0.1
494,-1.15,0,16,0.0006018353360559558,0.1
495,-1.19,0,20,0.00045560358121292665,0.1
496,-1.08,0,9,0.0006266098320742862,0.1
497,-1.15,0,16,0.0005167874696780927,0.1
498,-1.06,0,7,0.00038392702949100306,0.1
499,-1.07,0,8,0.0020483985827013385,0.1
500,-1.9600000000000006,0,97,0.000586610607119978,0.1
501,-1.0,0,1,0.00023085747670847923,0.1
502,-1.4800000000000002,0,49,0.00026887268741491576,0.1
503,-1.35,0,36,0.0011780051550481908,0.1
504,-1.1099999999999999,0,12,0.0005447013609227724,0.1
505,-1.05,0,6,0.0016720065711221348,0.1
506,-1.5000000000000002,0,51,0.0005092764716691283,0.1
507,-1.17,0,18,0.0005610635036848382,0.1
508,-1.18,0,19,0.0004777439876067403,0.1
509,-1.36,0,37,0.0005392197871933113,0.1
510,-1.23,0,24,0.0006962846861521635,0.1
511,-1.08,0,9,0.0005157587907484008,0.1
512,-1.4500000000000002,0,46,0.0007298560003223627,0.1
513,-1.14,0,15,0.0007173526013502851,0.1
514,-2.4000000000000012,0,141,0.0005066768436136173,0.1
515,-1.16,0,17,0.000527535450494136,0.1
516,-1.19,0,20,0.0008009017168660648,0.1
517,-1.14,0,15,0.0004198131054484596,0.1
518,-1.02,0,3,0.00043613100812459987,0.1
519,-1.4900000000000002,0,50,0.0006236449847347104,0.1
520,-1.13,0,14,0.0008112409954524732,0.1
521,-1.29,0,30,0.0005218773745582439,0.1
522,-1.08,0,9,0.0003645108808996156,0.1
523,-1.25,0,26,0.0004905850879507712,0.1
524,-1.1,0,11,0.0011151406559458171,0.1
525,-1.07,0,8,0.0007986705822986551,0.1
526,-1.18,0,19,0.0007648200369562561,0.1
527,-1.1,0,11,0.0006595468280879272,0.1
528,-1.02,0,3,0.0005937996902503073,0.1
529,-1.6900000000000004,0,70,0.0005530573723912572,0.1
530,-1.9600000000000006,0,97,0.00039652583294922544,0.1
